Filename,Length..mm.,Precision..mm.,Range..mm.,Site,SiteCode,Family,Genus,Species,Number,Stage,Activity,SpeciesName
M34-P4L.avi,216.339,5.051,3588.323,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M34-P4L.avi,251.264,5.818,3554.699,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M34-P4L.avi,239.366,8.689,2876.666,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M34-P4L.avi,190.887,4.917,2923.881,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M34-P4L.avi,215.709,6.873,2683.129,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M34-P4L.avi,253.893,9.117,2947.522,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M34-P4L.avi,0,5.107,1924.389,LasMarielas1,MAR,Mugilidae,Mugil,cephalus,2,,Passing,Mugil cephalus
M34-P4L.avi,551.738,6.64,4670.39,LasMarielas1,MAR,Labridae,Bodianus,diplotaenia,1,J,Passing,Bodianus diplotaenia
M34-P4L.avi,442.558,8.918,5409.207,LasMarielas1,MAR,Labridae,Bodianus,diplotaenia,1,AD,Passing,Bodianus diplotaenia
M34-P4L.avi,250.925,0.934,1844.13,LasMarielas1,MAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M34-P4L.avi,323.188,3.625,1772.233,LasMarielas1,MAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M34-P4L.avi,180.431,1.113,2186.867,LasMarielas1,MAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M35-P1L.avi,177.887,1.896,1726.294,LasMarielas2,MAR,Serranidae,Mycteroperca,olfax,1,NA,Passing,Mycteroperca olfax
M35-P1L.avi,0,3.086,1207.093,LasMarielas2,MAR,Cheloniidae,Chelonia ,mydas,1,NA,Passing,Chelonia  mydas
M35-P1L.avi,138.906,4.574,2057.743,LasMarielas2,MAR,Pomacentridae,Abudefduf,troschelii,1,NA,Passing,Abudefduf troschelii
M35-P1L.avi,136.02,2.623,2010.362,LasMarielas2,MAR,Pomacentridae,Abudefduf,troschelii,1,NA,Passing,Abudefduf troschelii
M35-P1L.avi,109.419,2.711,1999.834,LasMarielas2,MAR,Pomacentridae,Abudefduf,troschelii,1,NA,Passing,Abudefduf troschelii
M35-P1L.avi,0,3.085,1207.288,LasMarielas2,MAR,Otariidae,Zalophus,wollebaeki,1,NA,Passing,Zalophus wollebaeki
M35-P1L.avi,63.408,1,1264.075,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,59.49,2.052,1381.623,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,57.598,0.991,1187.913,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,47.783,1.822,1042.68,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,68.945,1.52,1379.684,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,70.478,1.201,1305.776,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,82.111,0.784,638.792,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,69.231,1.164,1356.809,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,60.968,1.075,1258.417,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,0,3.15,1225.373,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,4,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,66.832,0.817,828.933,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,74.622,3.526,1500.339,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,63.64,3.149,1425.562,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,60.552,1.595,1232.085,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,51.752,2.21,1294.374,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,66.96,0.854,1055.248,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,64.546,2.025,1361.986,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,64.523,0.787,1070.302,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,62.183,0.826,1094.421,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,73.41,1.048,1342.589,LasMarielas2,MAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M35-P1L.avi,703.89,7.097,2580.432,LasMarielas2,MAR,Scombridae,Scomberomorus,sierra,1,NA,Passing,Scomberomorus sierra
M35-P1L.avi,195.907,2.178,1256.308,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,231.853,1.136,1278.062,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,219.792,0.895,957.275,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,0,3.087,1211.652,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,239.444,0.615,767.49,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,246.91,2.5,1577.61,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,228.739,2.078,1308.719,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,314.599,2.472,1206.717,LasMarielas2,MAR,Sparidae,Archosargus,pourtalesii,1,NA,Passing,Archosargus pourtalesii
M35-P1L.avi,511.632,1.988,1586.995,LasMarielas2,MAR,Cheloniidae,Chelonia ,mydas,1,NA,Passing,Chelonia  mydas
M36-P3L.avi,0,3.259,1259.675,LasMarielas3,MAR,Pomacentridae,Stegastes,arcifrons,2,,Passing,Stegastes arcifrons
M36-P3L.avi,123.706,1.763,1623.505,LasMarielas3,MAR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M36-P3L.avi,152.721,3.318,2331.952,LasMarielas3,MAR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M36-P3L.avi,179.463,10.78,2629.401,LasMarielas3,MAR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M36-P3L.avi,194.981,4.4,1690.662,LasMarielas3,MAR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M36-P3L.avi,0,3.274,1261.828,LasMarielas3,MAR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M36-P3L.avi,154.84,2.529,1911.117,LasMarielas3,MAR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M36-P3L.avi,166.089,2.02,2455.795,LasMarielas3,MAR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M36-P3L.avi,250.667,1.114,889.415,LasMarielas3,MAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M36-P3L.avi,299,4.375,1966.116,LasMarielas3,MAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M36-P3L.avi,228.517,1.004,1291.45,LasMarielas3,MAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M36-P3L.avi,263.09,1.086,836.355,LasMarielas3,MAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M36-P3L.avi,238.955,1.16,1026.239,LasMarielas3,MAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M36-P3L.avi,294.689,3.868,1818.512,LasMarielas3,MAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M36-P3L.avi,0,3.241,1255.044,LasMarielas3,MAR,Labridae,Bodianus,diplotaenia,1,AD,Passing,Bodianus diplotaenia
M36-P3L.avi,231.458,0.957,723.001,LasMarielas3,MAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M36-P3L.avi,184.441,1.012,705.242,LasMarielas3,MAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M36-P3L.avi,218.617,4.508,1612.601,LasMarielas3,MAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M36-P3L.avi,185.815,0.661,850.829,LasMarielas3,MAR,Carangidae,Naucrates,ductor,1,,Passing,Naucrates ductor
M36-P3L.avi,398.567,4.693,1883.882,LasMarielas3,MAR,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M36-P3L.avi,0,3.219,1249.336,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,12,,Passing,Sphoeroides annulatus
M36-P3L.avi,75.149,1.272,1379.837,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,140.285,3.459,1823.346,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,84.754,1.282,854.645,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,80.225,2.519,1598.823,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,54.655,1.092,1239.924,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,79.091,1.524,1325.862,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,55.281,0.703,771.986,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,117.128,1.544,1859.135,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,74.351,0.61,700.297,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M36-P3L.avi,131.304,1.115,1277.144,LasMarielas3,MAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M37P3L.avi,0,3.25,1254.758,Baleado1,BALE,Lutjanidae,Lutjanus,sp,4,,Passing,Lutjanus sp
M37P3L.avi,0,3.357,1278.083,Baleado1,BALE,Dasyatidae,,sp,1,AD,Passing,Dasyatidae sp
M37P3L.avi,0,3.279,1259.426,Baleado1,BALE,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M37P3L.avi,0,3.26,1254.991,Baleado1,BALE,Haemulidae,Anisotremus,interruptus,1,,Passing,Anisotremus interruptus
M37P3L.avi,360.814,3.27,1490.26,Baleado1,BALE,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M37P3L.avi,684.646,6.861,2101.816,Baleado1,BALE,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M37P3L.avi,701.455,2.573,1858.215,Baleado1,BALE,Centropomidae,Centropomus,viridis,1,,Passing,Centropomus viridis
M37P3L.avi,638.116,3.653,1604.887,Baleado1,BALE,Centropomidae,Centropomus,viridis,1,,Passing,Centropomus viridis
M37P3L.avi,0,3.798,1368.1,Baleado1,BALE,Centropomidae,Centropomus,viridis,1,,Passing,Centropomus viridis
M37P3L.avi,399.032,3.361,1539.549,Baleado1,BALE,Haemulidae,Anisotremus,interruptus,1,,Feeding,Anisotremus interruptus
M37P3L.avi,196.957,2.814,1880.692,Baleado1,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M37P3L.avi,0,3.332,1270.529,Baleado1,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M38P1L.avi,229.611,3.849,1616.315,Baleado2,BALE,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M38P1L.avi,576.054,2.521,2040.061,Baleado2,BALE,Cheloniidae,Chelonia ,mydas,1,F,Passing,Chelonia  mydas
M38P1L.avi,0,3.181,1231.87,Baleado2,BALE,Labridae,Thalassoma,lucasanum,1,,Passing,Thalassoma lucasanum
M38P1L.avi,0,3.247,1246.244,Baleado2,BALE,Dasyatidae,Dasyatis,brevis,1,,Passing,Dasyatis brevis
M38P1L.avi,0,3.126,1219.396,Baleado2,BALE,Dasyatidae,Dasyatis,brevis,1,M,Passing,Dasyatis brevis
M38P1L.avi,448.348,3.019,1507.807,Baleado2,BALE,Dasyatidae,Dasyatis,brevis,1,M,Passing,Dasyatis brevis
M38P1L.avi,0,3.129,1220.058,Baleado2,BALE,Lutjanidae,Lutjanus,argentiventris,2,,Passing,Lutjanus argentiventris
M38P1L.avi,0,3.097,1212.803,Baleado2,BALE,Labridae,,sp,1,,Passing,Labridae sp
M38P1L.avi,0,3.098,1213.22,Baleado2,BALE,Carangidae,Caranx,sp,1,,Passing,Caranx sp
M38P1L.avi,241.661,2.515,1771.205,Baleado2,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M38P1L.avi,292.513,2.381,1822.078,Baleado2,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M38P1L.avi,251.688,2.031,1701.593,Baleado2,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M38P1L.avi,362.276,1.227,1433.415,Baleado2,BALE,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M38P1L.avi,389.588,2.605,1641.524,Baleado2,BALE,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M38P1L.avi,0,3.182,1232.288,Baleado2,BALE,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M38P1L.avi,328.776,1.996,1565.585,Baleado2,BALE,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M38P1L.avi,331.774,1.476,1626.49,Baleado2,BALE,Mugilidae,Mugil,cephalus,1,,Passing,Mugil cephalus
M38P1L.avi,290.172,3.749,1726.297,Baleado2,BALE,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M38P1L.avi,204.641,3.077,1714.317,Baleado2,BALE,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M38P1L.avi,0,3.115,1216.801,Baleado2,BALE,Haemulidae,Orthopristis,lethopristis,1,,Passing,Orthopristis lethopristis
M38P1L.avi,0,3.066,1206.108,Baleado2,BALE,Scaridae,Scarus,ghobban,10,,Passing,Scarus ghobban
M38P1L.avi,0,3.166,1228.374,Baleado2,BALE,Gerreidae,Eucinostomus,sp,3,,Passing,Eucinostomus sp
M38P1L.avi,78.758,0.883,945.953,Baleado2,BALE,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M38P1L.avi,111.545,3.113,1961.088,Baleado2,BALE,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M38P1L.avi,0,3.142,1222.057,Baleado2,BALE,Scaridae,,sp,30,J,Passing,Scaridae sp
M38P1L.avi,0,3.163,1227.775,Baleado2,BALE,Mugilidae,Mugil,galapagensis,2,,Passing,Mugil galapagensis
M38P1L.avi,0,3.131,1220.327,Baleado2,BALE,Gerreidae,Eucinostomus,currani,2,,Passing,Eucinostomus currani
M38P1L.avi,89.931,2.002,1319.967,Baleado2,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M38P1L.avi,98.223,2.319,1220.948,Baleado2,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M38P1L.avi,0,3.181,1231.609,Baleado2,BALE,Pomacentridae,Stegastes,arcifrons,5,,Passing,Stegastes arcifrons
M38P1L.avi,0,3.178,1230.519,Baleado2,BALE,Otariidae,Zalophus,wollebaeki,1,F,Passing,Zalophus wollebaeki
M39P4L.avi,267.233,3.006,2793.283,Baleado3,BALE,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M39P4L.avi,0,5.059,1922.919,Baleado3,BALE,Lutjanidae,Lutjanus,argentiventris,2,,Passing,Lutjanus argentiventris
M39P4L.avi,81.818,1.235,1499.289,Baleado3,BALE,Gerreidae,Eucinostomus,currani,1,,Passing,Eucinostomus currani
M39P4L.avi,407.091,7.179,3040.523,Baleado3,BALE,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M39P4L.avi,467.745,4.384,1961.567,Baleado3,BALE,Haemulidae,Anisotremus,interruptus,1,,Passing,Anisotremus interruptus
M39P4L.avi,0,5.067,1922.553,Baleado3,BALE,Haemulidae,Anisotremus,interruptus,1,,Passing,Anisotremus interruptus
M39P4L.avi,418.4,1.68,2330.81,Baleado3,BALE,Haemulidae,Anisotremus,interruptus,1,,Passing,Anisotremus interruptus
M39P4L.avi,448.504,11.593,3560.641,Baleado3,BALE,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M39P4L.avi,0,4.871,1882.221,Baleado3,BALE,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M39P4L.avi,166.168,4.184,2748.923,Baleado3,BALE,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M39P4L.avi,937.896,5.061,4114.053,Baleado3,BALE,Cheloniidae,Chelonia ,mydas,1,,Passing,Chelonia  mydas
M39P4L.avi,377.585,3.169,2388.738,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,450.203,5.988,2647.485,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,429.572,4.776,2353.972,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,479.998,6.379,2760.276,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,260.765,5.341,2545.21,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,349.659,4.225,2461.26,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,371.039,4.854,2713.614,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,355.005,5.234,2467.124,Baleado3,BALE,Carangidae,Caranx,caninus,1,,Passing,Caranx caninus
M39P4L.avi,157.802,3.093,2501.017,Baleado3,BALE,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M39P4L.avi,0,4.881,1884.904,Baleado3,BALE,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M39P4L.avi,87.591,1.566,2150.138,Baleado3,BALE,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M39P4L.avi,136.296,2.939,2176.432,Baleado3,BALE,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M39P4L.avi,336.933,4.067,3061.359,Baleado3,BALE,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M39P4L.avi,396.355,4.862,3006.48,Baleado3,BALE,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M39P4L.avi,321.18,3.501,2636.646,Baleado3,BALE,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M39P4L.avi,367.357,3.608,2821.268,Baleado3,BALE,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M39P4L.avi,0,4.939,1898.831,Baleado3,BALE,Mugilidae,Mugil,sp,10,,Passing,Mugil sp
M39P4L.avi,357.769,3.144,2737.873,Baleado3,BALE,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M39P4L.avi,137.572,4.027,2465.923,Baleado3,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M39P4L.avi,108.628,2.899,2371.687,Baleado3,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M39P4L.avi,0,4.869,1883.763,Baleado3,BALE,Gerreidae,Eucinostomus,sp,10,,Passing,Eucinostomus sp
M39P4L.avi,93.972,2.913,2052.347,Baleado3,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M39P4L.avi,198.17,7.64,2919.695,Baleado3,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M39P4L.avi,106.941,5.308,3025.764,Baleado3,BALE,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M39P4L.avi,0,4.978,1905.059,Baleado3,BALE,Dasyatidae,Dasyatis,brevis,1,M,Passing,Dasyatis brevis
M39P4L.avi,482.144,2.283,1984.754,Baleado3,BALE,Cheloniidae,Chelonia ,mydas,1,F,Passing,Chelonia  mydas
M39P4L.avi,318.147,5.964,2599.016,Baleado3,BALE,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M39P4L.avi,279.091,4.289,2135.289,Baleado3,BALE,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M39P4L.avi,245.495,6.396,3014.225,Baleado3,BALE,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M39P4L.avi,410.142,5.798,2106.573,Baleado3,BALE,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M39P4L.avi,103.198,2.388,2229.824,Baleado3,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M39P4L.avi,78.831,1.314,2045.811,Baleado3,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M39P4L.avi,0,4.993,1909.308,Baleado3,BALE,Pomacentridae,Stegastes,arcifrons,3,,Passing,Stegastes arcifrons
M39P4L.avi,75.415,3.607,2458.455,Baleado3,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M39P4L.avi,129.845,7.481,3585.214,Baleado3,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M39P4L.avi,114.017,7.585,2739.623,Baleado3,BALE,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M39P4L.avi,341.301,5.101,3215.137,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M39P4L.avi,0,4.973,1903.747,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,4,,Passing,Archosargus pourtalesii
M39P4L.avi,239.268,4.158,2635.761,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M39P4L.avi,308.069,3.386,2713.646,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M39P4L.avi,314.252,7.043,3102.732,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M39P4L.avi,290.525,4.826,3173.906,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M39P4L.avi,330.013,10.755,3033.399,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M39P4L.avi,321.3,7.898,2848.985,Baleado3,BALE,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M40P1L.avi,353.759,2.051,1262.578,PuntaMoreno1,PUMO,Cheloniidae,Chelonia ,mydas,1,NA,Passing,Chelonia  mydas
M40P1L.avi,0,3.151,1224.51,PuntaMoreno1,PUMO,Tetraodontidae,Sphoeroides,annulatus,2,NA,Passing,Sphoeroides annulatus
M40P1L.avi,0,3.085,1209.857,PuntaMoreno1,PUMO,Mugilidae,Mugil,sp,10,NA,Passing,Mugil sp
M40P1L.avi,0,3.2,1235.207,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,19,NA,Passing,Xenomugil thoburni
M40P1L.avi,373.702,0.862,945.261,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M40P1L.avi,319.635,0.558,658.564,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M40P1L.avi,275.765,0.578,722.865,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M40P1L.avi,305.335,0.646,652.537,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M40P1L.avi,410.177,0.614,670.446,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M40P1L.avi,353.331,0.616,749.081,PuntaMoreno1,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M40P1L.avi,274.86,2.93,1465.015,PuntaMoreno1,PUMO,Serranidae,Mycteroperca,olfax,1,NA,Passing,Mycteroperca olfax
M40P1L.avi,0,3.165,1227.439,PuntaMoreno1,PUMO,Serranidae,Mycteroperca,olfax,1,NA,Passing,Mycteroperca olfax
M40P1L.avi,68.144,2.233,2019.897,PuntaMoreno1,PUMO,Pomacentridae,Stegastes,arcifrons,1,NA,Passing,Stegastes arcifrons
M40P1L.avi,93.181,3.098,2180.45,PuntaMoreno1,PUMO,Pomacentridae,Stegastes,arcifrons,1,NA,Passing,Stegastes arcifrons
M40P1L.avi,0,3.146,1222.648,PuntaMoreno1,PUMO,Pomacentridae,Abudefduf,troschelii,1,NA,Passing,Abudefduf troschelii
M40P1L.avi,218.927,0.554,657.666,PuntaMoreno1,PUMO,Mugilidae,Mugil,galapagensis,1,NA,Passing,Mugil galapagensis
M40P1L.avi,0,3.09,1208.59,PuntaMoreno1,PUMO,Lutjanidae,Lutjanus,sp,2,NA,Passing,Lutjanus sp
M41P4L.avi,285.988,6.733,2366.659,PuntaMoreno2,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M41P4L.avi,211.807,2.739,1583.05,PuntaMoreno2,PUMO,Mugilidae,Xenomugil,thoburni,1,NA,Passing,Xenomugil thoburni
M41P4L.avi,256.62,2.761,1615.607,PuntaMoreno2,PUMO,Mugilidae,Mugil,galapagensis,1,NA,Passing,Mugil galapagensis
